# word	frequency
manchen	49692
mancher	49691
manches	49690
mehr	49689
mein	49688
meine	49687
meinem	49686
meinen	49685
meiner	49684
meines	49683
mich	49682
mir	49681
mit	49680
mittel	49679
mochte	49678
mochten	49677
muss	49676
musst	49675
musste	49674
mussten	49673
muß	49672
möchte	49671
mögen	49670
mögt	49669
müssen	49668
müsst	49667
na	49666
nach	49665
nachdem	49664
nahm	49663
natürlich	49662
neben	49661
nein	49660
neue	49659
neuen	49658
neun	49657
neunte	49656
neunten	49655
neunter	49654
neuntes	49653
nicht	49652
nichts	49651
nie	49650
niemand	49649
niemandem	49648
niemanden	49647
noch	49646
nun	49645
nur	49644
ob	49643
oder	49642
offen	49641
oft	49640
ohne	49639
recht	49638
rechte	49637
rechten	49636
rechter	49635
rechtes	49634
rund	49633
sagt	49632
sagte	49631
sah	49630
satt	49629
schlecht	49628
schon	49627
sechs	49626
sechste	49625
sechsten	49624
sechster	49623
sechstes	49622
sehr	49621
sei	49620
seid	49619
seien	49618
sein	49617
seine	49616
seinem	49615
seinen	49614
seiner	49613
seines	49612
seit	49611
seitdem	49610
selbst	49609
sich	49608
sie	49607
sieben	49606
siebente	49605
siebenten	49604
siebenter	49603
siebentes	49602
siebte	49601
siebten	49600
siebter	49599
siebtes	49598
sind	49597
so	49596
solang	49595
solche	49594
solchem	49593
solchen	49592
solcher	49591
solches	49590
soll	49589
sollen	49588
sollte	49587
sollten	49586
sondern	49585
sonst	49584
sowie	49583
später	49582
statt	49581
tage	49580
tagen	49579
tat	49578
teil	49577
tel	49576
trotzdem	49575
tun	49574
um	49573
und	49572
uns	49571
unser	49570
unsere	49569
unserer	49568
unter	49567
vergangene	49566
vergangenen	49565
viel	49564
viele	49563
vielem	49562
vielen	49561
vielleicht	49560
vier	49559
vierte	49558
vierten	49557
vierter	49556
viertes	49555
vom	49554
von	49553
vor	49552
wahr	49551
wann	49550
war	49549
waren	49548
wart	49547
warum	49546
was	49545
wegen	49544
weil	49543
weit	49542
weiter	49541
weitere	49540
weiteren	49539
weiteres	49538
welche	49537
welchem	49536
welchen	49535
welcher	49534
welches	49533
wem	49532
wen	49531
wenig	49530
wenige	49529
weniger	49528
weniges	49527
wenigstens	49526
wenn	49525
wer	49524
werde	49523
werden	49522
werdet	49521
wessen	49520
wie	49519
wieder	49518
will	49517
willst	49516
wir	49515
wird	49514
wirklich	49513
wirst	49512
wo	49511
wohl	49510
wollen	49509
wollt	49508
wollte	49507
wollten	49506
worden	49505
wurde	49504
wurden	49503
während	49502
währenddem	49501
währenddessen	49500
wäre	49499
würde	49498
würden	49497
zehn	49496
zehnte	49495
zehnten	49494
zehnter	49493
zehntes	49492
zeit	49491
zu	49490
zuerst	49489
zugleich	49488
zum	49487
zunächst	49486
zur	49485
zurück	49484
zusammen	49483
zwanzig	49482
zwar	49481
zwei	49480
zweite	49479
zweiten	49478
zweiter	49477
zweites	49476
zwischen	49475
über	49474
überhaupt	49473
übrigens	49472
