# word	frequency
concluída	184400
pendente	184350
previsto	184300
prevista	184250
realizado	184200
realizada	184150
execução	184100
executado	184050
executada	184000
localização	183950
local	183900
locais	183850
fotografia	183800
fotografias	183750
medição	183700
medições	183650
quantidade	183600
quantidades	183550
unidade	183500
unidades	183450
comprimento	183400
largura	183350
altura	183300
área	183250
volume	183200
peso	183150
quilómetro	183100
quilómetros	183050
metro	183000
metros	182950
centímetro	182900
centímetros	182850
milímetro	182800
milímetros	182750
tonelada	182700
toneladas	182650
acerca	50000
ademais	49999
adeus	49998
agora	49997
ainda	49996
algo	49995
algumas	49994
alguns	49993
ali	49992
além	49991
ambas	49990
ambos	49989
antes	49988
ao	49987
aos	49986
apenas	49985
apoia	49984
apontar	49983
após	49982
aquela	49981
aquelas	49980
aquele	49979
aqueles	49978
aqui	49977
aquilo	49976
as	49975
assim	49974
através	49973
atrás	49972
até	49971
aí	49970
bastante	49969
bem	49968
breve	49967
cada	49966
caminho	49965
catorze	49964
cedo	49963
cento	49962
certamente	49961
certeza	49960
cinco	49959
coisa	49958
com	49957
como	49956
comprida	49955
comprido	49954
conhecida	49953
conhecido	49952
conselho	49951
contra	49950
contudo	49949
corrente	49948
cuja	49947
cujo	49946
custa	49945
cá	49944
da	49943
daquela	49942
daquele	49941
dar	49940
das	49939
de	49938
debaixo	49937
demais	49936
depois	49935
des	49934
desde	49933
dessa	49932
desse	49931
desta	49930
deste	49929
deve	49928
devem	49927
deverá	49926
dez	49925
dezanove	49924
dezasseis	49923
dezassete	49922
dezoito	49921
diante	49920
disso	49919
diz	49918
dizem	49917
dizer	49916
do	49915
dois	49914
dos	49913
doze	49912
duas	49911
dá	49910
dão	49909
ela	49908
elas	49907
ele	49906
eles	49905
em	49904
embora	49903
enquanto	49902
entre	49901
então	49900
era	49899
essa	49898
essas	49897
esse	49896
esses	49895
esta	49894
estar	49893
estará	49892
estas	49891
estava	49890
estes	49889
esteve	49888
estive	49887
estivemos	49886
estiveram	49885
estiveste	49884
estivestes	49883
estou	49882
está	49881
estás	49880
estão	49879
eu	49878
eventual	49877
exemplo	49876
falta	49875
fará	49874
faz	49873
fazeis	49872
fazem	49871
fazemos	49870
fazer	49869
fazes	49868
fazia	49867
faço	49866
fez	49865
fim	49864
final	49863
foi	49862
fomos	49861
for	49860
foram	49859
forma	49858
foste	49857
fostes	49856
fui	49855
geral	49854
grandes	49853
grupo	49852
inclusive	49851
iniciar	49850
inicio	49849
ir	49848
irá	49847
isso	49846
isto	49845
já	49844
lado	49843
lhe	49842
ligado	49841
logo	49840
longe	49839
lugar	49838
lá	49837
maioria	49836
maiorias	49835
mais	49834
mal	49833
mas	49832
me	49831
meio	49830
menos	49829
meses	49828
mesmo	49827
meu	49826
meus	49825
mil	49824
minha	49823
minhas	49822
muito	49821
muitos	49820
máximo	49819
na	49818
nada	49817
naquela	49816
naquele	49815
nas	49814
nem	49813
nenhuma	49812
nessa	49811
nesse	49810
nesta	49809
neste	49808
no	49807
nos	49806
nossa	49805
nossas	49804
nosso	49803
nossos	49802
novas	49801
nove	49800
novos	49799
num	49798
numa	49797
nunca	49796
nuns	49795
não	49794
nível	49793
nós	49792
número	49791
números	49790
oitava	49789
oitavo	49788
oito	49787
onde	49786
onze	49785
ora	49784
os	49783
ou	49782
outra	49781
outras	49780
outros	49779
para	49778
parece	49777
parte	49776
partir	49775
pegar	49774
pela	49773
pelas	49772
pelo	49771
pelos	49770
perto	49769
pode	49768
podem	49767
poder	49766
poderá	49765
podia	49764
pois	49763
ponto	49762
pontos	49761
por	49760
porquanto	49759
porque	49758
porquê	49757
portanto	49756
porém	49755
posição	49754
possivelmente	49753
posso	49752
pouca	49751
pouco	49750
povo	49749
primeira	49748
próprio	49747
próxima	49746
próximo	49745
puderam	49744
pôde	49743
põe	49742
põem	49741
quais	49740
qual	49739
qualquer	49738
quando	49737
quanto	49736
quarto	49735
quatro	49734
que	49733
quem	49732
quer	49731
querem	49730
quero	49729
questão	49728
quieta	49727
quieto	49726
quinto	49725
quinze	49724
quê	49723
relação	49722
sabe	49721
saber	49720
se	49719
sei	49718
seis	49717
sem	49716
sempre	49715
ser	49714
seria	49713
sete	49712
seu	49711
seus	49710
sexto	49709
sim	49708
sistema	49707
sob	49706
sobre	49705
sois	49704
somente	49703
somos	49702
sou	49701
sua	49700
suas	49699
são	49698
sétima	49697
sétimo	49696
só	49695
tais	49694
tal	49693
talvez	49692
também	49691
tanta	49690
tanto	49689
te	49688
tem	49687
temos	49686
tempo	49685
tendes	49684
tenho	49683
tens	49682
tentar	49681
tentaram	49680
tente	49679
tentei	49678
ter	49677
terceira	49676
teu	49675
teus	49674
teve	49673
tipo	49672
tive	49671
tivemos	49670
tiveram	49669
tiveste	49668
tivestes	49667
toda	49666
todas	49665
todo	49664
todos	49663
treze	49662
três	49661
tu	49660
tua	49659
tuas	49658
tudo	49657
tão	49656
têm	49655
um	49654
uma	49653
umas	49652
uns	49651
usa	49650
usar	49649
vai	49648
vais	49647
veja	49646
vem	49645
vens	49644
ver	49643
vez	49642
vezes	49641
vinda	49640
vindo	49639
vinte	49638
você	49637
vocês	49636
vos	49635
vossa	49634
vossas	49633
vosso	49632
vossos	49631
vários	49630
vão	49629
vêm	49628
vós	49627
zero	49626
às	49625
és	49624
último	49623
...	2500
abacateiro	2500
abacate	2500
abacaxi	2500
ábaco	2500
abade	2500
abadia	2500
abafante	2500
abafar	2500
abafo	2500
abaixar	2500
abaixo-assinado	2500
abaixo	2500
abalada	2500
abalançar	2500
abalar	2500
abalizar	2500
abalo	2500
abalroar	2500
abanadela	2500
abanadura	2500
abananado	2500
abanão	2500
abanar	2500
abandonar	2500
abandono	2500
abantesma	2500
aba	2500
abanico	2500
abano	2500
abarca	2500
abarcante	2500
abarcar	2500
abarrotar	2500
abastança	2500
abastardar	2500
abastar	2500
abastecedouro	2500
abastecer	2500
abastonar	2500
abatatar	2500
abate	2500
abater	2500
abaular	2500
abcesso	2500
abcissa	2500
abdicante	2500
abdicar	2500
abdicatário	2500
abdicativo	2500
abdicatório	2500
abdómen	2500
abdominal	2500
abdução	2500
abducente	2500
abdutivo	2500
abdutor	2500
abduzir	2500
abecedário	2500
á-bê-cê	2500
abeiçar	2500
abeirar	2500
abelha-mestra	2500
abelha	2500
abelhão	2500
abelhudo	2500
abeliano	2500
abencerragem	2500
abençoadeira	2500
abençoar	2500
aberração	2500
aberrante	2500
aberrar	2500
aberrativo	2500
aberta	2500
abertivo	2500
aberto	2500
abertura	2500
abesoirar	2500
abesourar	2500
abespinhar	2500
abeto	2500
abetumar	2500
abismal	2500
abismar	2500
abismo	2500
abissal	2500
abissínio	2500
abjeção	2500
abjeto	2500
abjudicar	2500
abjurar	2500
abjuratório	2500
ablação	2500
ablativo	2500
abnegar	2500
abnegativo	2500
abobadado	2500
abóbada	2500
abobar	2500
aboboral	2500
aboborar	2500
abóbora	2500
aboboreira	2500
abocamento	2500
abocanhar	2500
abolicionismo	2500
abolicionista	2500
abolir	2500
abolitivo	2500
abominar	2500
abonar	2500
abonatório	2500
abonecado	2500
abono	2500
abordagem	2500
abordar	2500
abordo	2500
aborígene	2500
aborrecer	2500
abortadeira	2500
abortar	2500
abortivo	2500
aborto	2500
abotoadeira	2500
abotoadura	2500
abotoar	2500
abracadabra	2500
abraçadeira	2500
abraçar	2500
abraço	2500
abrandar	2500
abrangência	2500
abranger	2500
abrasador	2500
abrasante	2500
abrasão	2500
abrasar	2500
abrasileirar	2500
abrasivo	2500
ab-reação	2500
abre-latas	2500
abrenunciar	2500
abreviar	2500
abreviativo	2500
abreviatura	2500
abrigada	2500
abrigadoiro	2500
abrigadouro	2500
abrigar	2500
abrigo	2500
abrilhantar	2500
abrolhar	2500
abrolhoso	2500
abrunhal	2500
abrunheiro	2500
abrunho	2500
abrupto	2500
absentismo	2500
absentista	2500
abside	2500
absíntio	2500
absinto	2500
absoluto	2500
absolutório	2500
absolver	2500
absolvição	2500
absorção	2500
absorto	2500
absorvedor	2500
absorvedouro	2500
absorvência	2500
absorvente	2500
absorver	2500
absorvibilidade	2500
abstémio	2500
abstenção	2500
abstencionismo	2500
abstencionista	2500
abster	2500
abstinência	2500
abstinente	2500
abstração	2500
abstracionismo	2500
abstrativo	2500
abstrato	2500
abstrair	2500
abstruso	2500
absurdeza	2500
absurdez	2500
absurdo	2500
abulia	2500
abúlico	2500
abundância	2500
abundante	2500
abundar	2500
aburguesar	2500
abusar	2500
abusivo	2500
abuso	2500
abutre	2500
acabadote	2500
acabar	2500
acabrunhado	2500
acácia	2500
academia	2500
académico	2500
academismo	2500
acádico	2500
açafrão	2500
açaimar	2500
açaime	2500
açaimo	2500
acalcar	2500
acalçar	2500
acalentar	2500
acalento	2500
acalmar	2500
acalmia	2500
acalorar	2500
acama	2500
acamar	2500
açambarcar	2500
açambarque	2500
acampar	2500
acanhar	2500
acanho	2500
acantonar	2500
acariciador	2500
acariciante	2500
acariciar	2500
acariciativo	2500
acarinhar	2500
ácaro	2500
acarretar	2500
acartar	2500
acasalar	2500
acaso	2500
acastanhado	2500
acastelar	2500
acatador	2500
acatar	2500
acatólico	2500
acato	2500
acautelar	2500
acavalado	2500
ação	2500
acionado	2500
acionador	2500
acional	2500
acionar	2500
acionista	2500
acedência	2500
acedente	2500
aceder	2500
acedioso	2500
acefalia	2500
acefálico	2500
acéfalo	2500
aceitabilidade	2500
aceitador	2500
aceitante	2500
aceitar	2500
aceite	2500
acelerador	2500
acelerante	2500
acelerar	2500
acenar	2500
acendalha	2500
acender	2500
aceno	2500
acento	2500
acentual	2500
acentuar	2500
aceção	2500
acepipe	2500
acerbar	2500
acercar	2500
aceroso	2500
acerrimamente	2500
acérrimo	2500
acertar	2500
acerto	2500
acervo	2500
aceso	2500
acessão	2500
acessar	2500
acessível	2500
acessório	2500
acetal	2500
acetato	2500
acético	2500
acetileno	2500
acetinar	2500
acetona	2500
achada	2500
achado	2500
acha	2500
achaque	2500
achar	2500
achatadela	2500
achatadura	2500
achatar	2500
achega	2500
achegar	2500
achego	2500
achincalhar	2500
achinelar	2500
achinesar	2500
achocolatado	2500
acicatar	2500
acicate	2500
acíclico	2500
acicular	2500
acidar	2500
acidental	2500
acidentar	2500
acidente	2500
acidez	2500
acidificante	2500
acidificar	2500
acidófilo	2500
ácido	2500
acilação	2500
acima	2500
acinético	2500
acinzar	2500
acinzentar	2500
acirrante	2500
acirrar	2500
acitrinar	2500
aclamar	2500
aclamativo	2500
aclarar	2500
aclimar	2500
aclimatar	2500
aclimatizar	2500
aclive	2500
acne	2500
acobardar	2500
acobertar	2500
acocado	2500
acocorar	2500
acoimar	2500
acoitar	2500
açoitar	2500
açoiteira	2500
açoite	2500
acoito	2500
acolá	2500
acolchetar	2500
acolchoadeira	2500
acolchoado	2500
acolchoar	2500
acolher	2500
acolhida	2500
acolia	2500
acólito	2500
acometer	2500
acometida	2500
acomodação	2500
acomodadiço	2500
acomodar	2500
acompadrar	2500
acompanhador	2500
acompanhar	2500
acompassar	2500
acompridar	2500
aconchegante	2500
aconchegar	2500
aconchego	2500
acondicionar	2500
acondimentar	2500
aconselhador	2500
aconselhar	2500
aconsoantar	2500
acontecer	2500
acontecimento	2500
acoplamento	2500
acoplagem	2500
acoplar	2500
açor	2500
açorda	2500
acordante	2500
acórdão	2500
acordar	2500
acordeão	2500
acorde	2500
acordeonista	2500
acordo	2500
acoria	2500
açoriano	2500
acoronhar	2500
acorrentar	2500
acorrer	2500
acossa	2500
acossar	2500
acostado	2500
acostagem	2500
acostar	2500
acostumar	2500
açoteado	2500
açoteia	2500
acotovelar	2500
açougueiro	2500
açougue	2500
açoute	2500
açoutar	2500
acovardar	2500
acre	2500
acreditador	2500
acreditar	2500
acre-doce	2500
acrescentar	2500
acrescente	2500
acrescento	2500
acrescer	2500
acrescido	2500
acréscimo	2500
acriançar	2500
acrílico	2500
acrítico	2500
acrobacia	2500
acrobata	2500
acrobático	2500
acrobatismo	2500
acromático	2500
acromatizar	2500
acrónico	2500
acrónimo	2500
acrópole	2500
ata	2500
actínia	2500
actínio	2500
ativante	2500
atividade	2500
ativismo	2500
ativista	2500
ativo	2500
ato	2500
ator	2500
atriz	2500
atuação	2500
atual	2500
atualismo	2500
atualista	2500
atualizado	2500
atualizar	2500
atuante	2500
atuar	2500
açucarar	2500
açucareiro	2500
açúcar	2500
açucena	2500
açudar	2500
açude	2500
acudir	2500
acuidade	2500
aculturação	2500
acume	2500
acumulação	2500
acumulador	2500
acumular	2500
acumulativo	2500
acupuntura	2500
acurar	2500
acurralar	2500
acurvar	2500
acusador	2500
acusar	2500
acusativo	2500
acusatório	2500
acusmático	2500
acusticamente	2500
acústica	2500
acústico	2500
acutangular	2500
acutângulo	2500
acutiladiço	2500
acutilância	2500
acutilante	2500
acutilar	2500
adaga	2500
adagial	2500
adagiário	2500
adagiar	2500
adágio	2500
adamado	2500
adamascar	2500
adamastor	2500
adaptabilidade	2500
adaptação	2500
adaptador	2500
adaptar	2500
adaptativo	2500
adaptómetro	2500
adega	2500
adegar	2500
adegueiro	2500
adejar	2500
adelgaçar	2500
adenda	2500
adenoma	2500
adenopatia	2500
adenosina	2500
adensar	2500
adentar	2500
adentrar	2500
adentro	2500
adepto	2500
adequar	2500
aderecista	2500
adereço	2500
aderência	2500
aderente	2500
aderir	2500
adesão	2500
adesivo	2500
adestrar	2500
adeusar	2500
adiabilidade	2500
adiamantar	2500
adiantar	2500
adiante	2500
adiar	2500
adição	2500
adicional	2500
adicionar	2500
adido	2500
adietar	2500
adipose	2500
adiposo	2500
adir	2500
aditar	2500
aditício	2500
aditivo	2500
adivinhador	2500
adivinha	2500
adivinhar	2500
adivinhatório	2500
adivinho	2500
adjacência	2500
adjacente	2500
adjetival	2500
adjetivar	2500
adjetivo	2500
adjudicador	2500
adjudicar	2500
adjudicatário	2500
adjudicatório	2500
adjunção	2500
adjunto	2500
adjuração	2500
adjurar	2500
adjuvante	2500
adjuvar	2500
administrar	2500
administrativo	2500
admirabilidade	2500
admirar	2500
admirativo	2500
admirável	2500
admissão	2500
admissível	2500
admitir	2500
admoestador	2500
admoestar	2500
admoestatório	2500
adobe	2500
adoçante	2500
adoçar	2500
adocicar	2500
adoecer	2500
adoentar	2500
adoestar	2500
adoidar	2500
adolescência	2500
adolescente	2500
adolescer	2500
adonde	2500
adonisar	2500
adónis	2500
adoção	2500
adotante	2500
adotar	2500
adotivo	2500
adorar	2500
adorativo	2500
adorável	2500
adormecer	2500
adormentar	2500
adornar	2500
adorno	2500
adquirente	2500
adquirir	2500
adrede	2500
adrenalina	2500
adriático	2500
adro	2500
adscrever	2500
adscrição	2500
adscrito	2500
adstrito	2500
aduaneiro	2500
adubadela	2500
adubador	2500
adubadura	2500
adubar	2500
adubo	2500
aduela	2500
adufe	2500
adulador	2500
adular	2500
adulatório	2500
adulterador	2500
adulterar	2500
adulterino	2500
adultério	2500
adúltero	2500
adulteroso	2500
adulto	2500
adutor	2500
aduzir	2500
advecção	2500
adventício	2500
adventismo	2500
adventista	2500
advento	2500
adverbial	2500
adverbializar	2500
adverbiar	2500
advérbio	2500
adversão	2500
adversário	2500
adversar	2500
adversativo	2500
adverso	2500
advertência	2500
advertir	2500
advindo	2500
advir	2500
advocacia	2500
advocatório	2500
advocatura	2500
advogado	2500
advogar	2500
aéreo	2500
aerobalística	2500
aeróbico	2500
aerodinâmica	2500
aerodinâmico	2500
aeródromo	2500
aeroduto	2500
aeroespacial	2500
aerogerador	2500
aerograma	2500
aeromodelismo	2500
aeromotor	2500
aeronauta	2500
aeronáutica	2500
aeronáutico	2500
aeronavegação	2500
aeronave	2500
aeroplanismo	2500
aeroplano	2500
aeroporto	2500
aeroportuário	2500
aeropostal	2500
aeroscopia	2500
aeroscópio	2500
aerossol	2500
aerotransportado	2500
afabilidade	2500
afabilíssimo	2500
afadigar	2500
afagador	2500
afagar	2500
afago	2500
afagoso	2500
afamar	2500
afanar	2500
afã	2500
afanoso	2500
afasia	2500
afásico	2500
afastador	2500
afastar	2500
afável	2500
afazeres	2500
afazer	2500
afeção	2500
afetante	2500
afetar	2500
afetivo	2500
afeto	2500
afetuoso	2500
afegão	2500
afeição	2500
afeiçoar	2500
afeito	2500
afélio	2500
afeminar	2500
aferente	2500
aferir	2500
aferrar	2500
aferroar	2500
aferrolhar	2500
afiadeira	2500
afiador	2500
afiambrar	2500
afiançar	2500
afiar	2500
afia-lápis	2500
aficionado	2500
afidalgar	2500
afifar	2500
afigurar	2500
afigurativo	2500
afilar	2500
afilhado	2500
afilhar	2500
afiliação	2500
afiliar	2500
afim	2500
afinador	2500
afinagem	2500
afinal	2500
afinar	2500
afincar	2500
afinco	2500
afinfar	2500
afinidade	2500
afirmação	2500
afirmar	2500
afirmativa	2500
afirmativo	2500
afivelar	2500
afixar	2500
afixo	2500
aflautar	2500
afleumar	2500
aflição	2500
afligir	2500
aflitivo	2500
aflito	2500
aflorar	2500
afluência	2500
afluente	2500
afluir	2500
afluxo	2500
afocinhar	2500
afofar	2500
afogadela	2500
afogadiço	2500
afogar	2500
afogo	2500
afoguear	2500
afoitar	2500
afoiteza	2500
afoito	2500
afolar	2500
afolhar	2500
afonia	2500
afónico	2500
afono	2500
afonsino	2500
afora	2500
aforar	2500
aforismo	2500
aforístico	2500
aformosear	2500
aforquilhar	2500
aforrar	2500
aforro	2500
afortalezar	2500
afortunar	2500
afracar	2500
afrancesar	2500
afranzinar	2500
afrechar	2500
afreguesar	2500
afretar	2500
africanar	2500
africanas	2500
africânder	2500
africanizar	2500
africano	2500
afro	2500
afrodisíaco	2500
afrodisia	2500
afrodita	2500
afroixamento	2500
afronhar	2500
afrontadiço	2500
afrontador	2500
afronta	2500
afrontar	2500
afrontoso	2500
afrouxar	2500
afta	2500
afugentar	2500
afumadura	2500
afumar	2500
afundar	2500
afunilar	2500
afuselado	2500
agachar	2500
agaiatar	2500
agargalado	2500
agarotar	2500
agarra	2500
agarrar	2500
agasalhar	2500
agasalho	2500
agastar	2500
ágata	2500
agemado	2500
agência	2500
agenciar	2500
agenda	2500
agendar	2500
agente	2500
agigantar	2500
ágil	2500
agilidade	2500
agilizar	2500
agiotagem	2500
agiota	2500
agiotar	2500
agir	2500
agitabilidade	2500
agitadiço	2500
agitador	2500
agitante	2500
agitar	2500
aglomerada	2500
aglomerado	2500
aglomerar	2500
aglutinação	2500
aglutinante	2500
aglutinar	2500
aglutinativo	2500
agnosticismo	2500
agnóstico	2500
agoirar	2500
agoireiro	2500
agoirento	2500
agoiro	2500
agonia	2500
agoniante	2500
agoniar	2500
agonística	2500
agonizante	2500
agonizar	2500
agorafobia	2500
agorinha	2500
agosteiro	2500
agostiniano	2500
agourar	2500
agoureiro	2500
agourentar	2500
agourento	2500
agouro	2500
agraciar	2500
agradar	2500
agradável	2500
agradecer	2500
agrado	2500
agrafador	2500
agrafar	2500
agrafia	2500
agrafo	2500
agrário	2500
agravante	2500
agravar	2500
agravativo	2500
agravatório	2500
agravo	2500
agre	2500
agredir	2500
agregado	2500
agregar	2500
agregativo	2500
agrela	2500
agremiação	2500
agressão	2500
agressivo	2500
agressor	2500
agreste	2500
agrial	2500
agrião	2500
agricultar	2500
agricultura	2500
agridoce	2500
agrilhoar	2500
agrimensão	2500
agrimensar	2500
agrimensor	2500
agrimensura	2500
agrisalhar	2500
agrografia	2500
agro	2500
agroalimentar	2500
agrologia	2500
agromania	2500
agronomia	2500
agrónomo	2500
agropecuária	2500
agropecuário	2500
agror	2500
agrosseirado	2500
agrupar	2500
agrura	2500
água-ardente	2500
aguaçal	2500
aguaça	2500
aguaceiro	2500
água-chilra	2500
aguada	2500
aguadeiro	2500
aguadilha	2500
água-forte	2500
água-furtada	2500
água-marinha	2500
água-oxigenada	2500
água-pé	2500
aguapé	2500
aguardar	2500
aguardenteiro	2500
aguardente	2500
aguardentoso	2500
aguarela	2500
aguarelar	2500
aguarelista	2500
aguarrás	2500
aguar	2500
águas-furtadas	2500
água-tinta	2500
aguçadeira	2500
aguçador	2500
aguçadura	2500
aguça	2500
aguçar	2500
aguço	2500
agudeza	2500
agudez	2500
agudizar	2500
agudo	2500
aguentar	2500
aguerrido	2500
aguerrilhar	2500
aguerrir	2500
águia	2500
aguilhão	2500
aguilhar	2500
aguilhoada	2500
aguilhoadela	2500
aguilhoar	2500
aguisar	2500
aguitarrar	2500
agulhada	2500
agulhagem	2500
agulha	2500
agulhar	2500
agulheado	2500
agulheiro	2500
agulheta	2500
ah	2500
ai	2500
ai-jesus	2500
aio	2500
aipo	2500
airoso	2500
ajanotar	2500
ajantarado	2500
ajardinar	2500
ajaulado	2500
ajeitar	2500
ajoelhar	2500
ajornalar	2500
ajoujar	2500
ajoujo	2500
ajudada	2500
ajuda	2500
ajudante	2500
ajudar	2500
ajuizar	2500
ajumentado	2500
ajuntador	2500
ajuntadouro	2500
ajunta	2500
ajuntar	2500
ajuramentar	2500
ajustador	2500
ajustar	2500
ajuste	2500
ajustiçar	2500
alabastro	2500
alacaiar	2500
alacridade	2500
alagadiço	2500
alagartado	2500
alagar	2500
alambique	2500
alameda	2500
álamo	2500
ala	2500
alanina	2500
alapar	2500
alaranjar	2500
alar	2500
alardear	2500
alarde	2500
alardo	2500
alargar	2500
alarido	2500
alarma	2500
alarmante	2500
alarmar	2500
alarme	2500
alarvado	2500
alarve	2500
alastradeira	2500
alastrar	2500
alaúde	2500
alavanca	2500
alavancagem	2500
alavancar	2500
albanês	2500
alba	2500
albano	2500
albarda	2500
albardar	2500
albardeiro	2500
albatroz	2500
albedo	2500
albergaria	2500
albergar	2500
albergueiro	2500
albergue	2500
albicastrense	2500
albinismo	2500
albino	2500
albufeira	2500
albufeirar	2500
albugínea	2500
albúmen	2500
albumina	2500
albuminar	2500
albuminoso	2500
álbum	2500
alcácer	2500
alcachofra	2500
alcáçova	2500
alçada	2500
alçadeira	2500
alçadura	2500
alcaide-mor	2500
alcaide	2500
alcaiotar	2500
alcalinizar	2500
alcalino	2500
alcalinoterroso	2500
alcaloide	2500
alcançar	2500
alcance	2500
alcanço	2500
alça	2500
alcantilado	2500
alcantil	2500
alçapão	2500
alçar	2500
alcateia	2500
alcatifar	2500
alcatra	2500
alcatrão	2500
alcatraz	2500
alcatroar	2500
alce	2500
alcobacense	2500
alcofa	2500
alcofar	2500
alcoolemia	2500
alcoólico	2500
alcoolificar	2500
alcoolismo	2500
alcoolizar	2500
álcool	2500
alcoolometria	2500
alcoolómetro	2500
alcorânico	2500
alcova	2500
alcoviteiro	2500
alcunha	2500
alcunhar	2500
alcunho	2500
aldeamento	2500
aldeão	2500
aldeia	2500
aldeído	2500
aldeola	2500
aldeota	2500
aldrabada	2500
aldrabão	2500
aldrabar	2500
aldrabeiro	2500
aldrabice	2500
aleatório	2500
aleatoriedade	2500
aleatorizar	2500
alecrim	2500
alegado	2500
alegante	2500
alegar	2500
alegoria	2500
alegórico	2500
alegorizar	2500
alegrão	2500
alegrar	2500
alegre	2500
alegria	2500
alegro	2500
alegrote	2500
aleijar	2500
aleitar	2500
aleluia	2500
alemânico	2500
além-fronteiras	2500
além-mar	2500
além-mundo	2500
alentar	2500
alentejano	2500
alento	2500
alergia	2500
alérgico	2500
alerta	2500
alertar	2500
alesmar	2500
aletria	2500
alevantar	2500
alevante	2500
alexandrino	2500
alexíaco	2500
alexia	2500
aléxico	2500
alfabetário	2500
alfabetar	2500
alfabético	2500
alfabetismo	2500
