# word	frequency
meilleur	188700
pire	188650
nouveau	188600
ancien	188550
correct	188500
incorrect	188450
important	188400
urgent	188350
disponible	188300
possible	188250
nécessaire	188200
merci	188150
bonjour	188100
bonsoir	188050
monsieur	188000
madame	187950
ingénieur	187900
information	187850
informations	187800
état	187750
terminer	187700
terminé	187650
attente	187600
prévu	187550
réalisé	187500
localisation	187450
photo	187400
photos	187350
mesure	187300
mesures	187250
quantité	187200
quantités	187150
unité	187100
unités	187050
longueur	187000
largeur	186950
hauteur	186900
surface	186850
volume	186800
poids	186750
kilomètre	186700
kilomètres	186650
mètre	186600
mètres	186550
centimètre	186500
centimètres	186450
millimètre	186400
millimètres	186350
tonne	186300
tonnes	186250
abord	50000
afin	49999
ah	49998
ai	49997
aie	49996
ainsi	49995
ait	49994
allaient	49993
allons	49992
alors	49991
anterieur	49990
anterieure	49989
anterieures	49988
antérieur	49987
antérieure	49986
antérieures	49985
apres	49984
après	49983
as	49982
assez	49981
attendu	49980
au	49979
aupres	49978
auquel	49977
aura	49976
auraient	49975
aurait	49974
auront	49973
aussi	49972
autre	49971
autrement	49970
autres	49969
autrui	49968
aux	49967
auxquelles	49966
auxquels	49965
avaient	49964
avais	49963
avait	49962
avant	49961
avec	49960
avoir	49959
avons	49958
ayant	49957
basee	49956
bat	49955
c'	49954
car	49953
ce	49952
ceci	49951
cela	49950
celle	49949
celle-ci	49948
celle-la	49947
celle-là	49946
celles	49945
celles-ci	49944
celles-la	49943
celles-là	49942
celui	49941
celui-ci	49940
celui-la	49939
celui-là	49938
cent	49937
cependant	49936
certain	49935
certaine	49934
certaines	49933
certains	49932
certes	49931
ces	49930
cet	49929
cette	49928
ceux	49927
ceux-ci	49926
ceux-là	49925
chacun	49924
chacune	49923
chaque	49922
chez	49921
ci	49920
cinq	49919
cinquantaine	49918
cinquante	49917
cinquantième	49916
cinquième	49915
combien	49914
comme	49913
comment	49912
compris	49911
concernant	49910
c’	49909
d'	49908
da	49907
dans	49906
de	49905
debout	49904
deja	49903
dejà	49902
delà	49901
depuis	49900
derriere	49899
derrière	49898
des	49897
desormais	49896
desquelles	49895
desquels	49894
dessous	49893
dessus	49892
deux	49891
deuxième	49890
deuxièmement	49889
devant	49888
devers	49887
devra	49886
different	49885
differente	49884
differentes	49883
differents	49882
différent	49881
différente	49880
différentes	49879
différents	49878
dire	49877
directe	49876
directement	49875
dit	49874
dite	49873
dits	49872
divers	49871
diverse	49870
diverses	49869
dix	49868
dix-huit	49867
dix-neuf	49866
dix-sept	49865
dixième	49864
doit	49863
doivent	49862
donc	49861
dont	49860
douze	49859
douzième	49858
du	49857
duquel	49856
durant	49855
dès	49854
déja	49853
déjà	49852
désormais	49851
d’	49850
effet	49849
egalement	49848
eh	49847
elle	49846
elle-meme	49845
elle-même	49844
elles	49843
elles-memes	49842
elles-mêmes	49841
en	49840
encore	49839
enfin	49838
entre	49837
envers	49836
environ	49835
es	49834
et	49833
etaient	49832
etais	49831
etait	49830
etant	49829
etc	49828
etre	49827
eu	49826
eux	49825
eux-mêmes	49824
exactement	49823
excepté	49822
facon	49821
fais	49820
faisaient	49819
faisant	49818
fait	49817
façon	49816
feront	49815
font	49814
gens	49813
ha	49812
hem	49811
hep	49810
hi	49809
ho	49808
hormis	49807
hors	49806
hou	49805
houp	49804
hue	49803
hui	49802
huit	49801
huitième	49800
hé	49799
il	49798
ils	49797
importe	49796
j'	49795
je	49794
jusqu	49793
jusque	49792
juste	49791
j’	49790
l'	49789
la	49788
laisser	49787
laquelle	49786
le	49785
lequel	49784
les	49783
lesquelles	49782
lesquels	49781
leur	49780
leurs	49779
longtemps	49778
lors	49777
lorsque	49776
lui	49775
lui-meme	49774
lui-même	49773
là	49772
lès	49771
l’	49770
m'	49769
ma	49768
maint	49767
maintenant	49766
mais	49765
malgre	49764
malgré	49763
me	49762
meme	49761
memes	49760
mes	49759
mien	49758
mienne	49757
miennes	49756
miens	49755
mille	49754
moi	49753
moi-meme	49752
moi-même	49751
moindres	49750
moins	49749
mon	49748
même	49747
mêmes	49746
m’	49745
n'	49744
na	49743
ne	49742
neanmoins	49741
neuvième	49740
ni	49739
nombreuses	49738
nombreux	49737
nos	49736
notamment	49735
notre	49734
nous	49733
nous-mêmes	49732
nul	49731
néanmoins	49730
nôtre	49729
nôtres	49728
n’	49727
on	49726
ont	49725
onze	49724
onzième	49723
or	49722
ou	49721
ouias	49720
ouste	49719
outre	49718
ouvert	49717
ouverte	49716
ouverts	49715
où	49714
par	49713
parce	49712
parfois	49711
parle	49710
parlent	49709
parler	49708
parmi	49707
partant	49706
pas	49705
pendant	49704
pense	49703
permet	49702
personne	49701
peu	49700
peut	49699
peuvent	49698
peux	49697
plusieurs	49696
plutot	49695
plutôt	49694
possibles	49693
pour	49692
pourquoi	49691
pourrais	49690
pourrait	49689
pouvait	49688
prealable	49687
precisement	49686
première	49685
premièrement	49684
pres	49683
procedant	49682
proche	49681
près	49680
préalable	49679
précisement	49678
pu	49677
puis	49676
puisque	49675
qu'	49674
quand	49673
quant	49672
quant-à-soi	49671
quarante	49670
quatorze	49669
quatre	49668
quatre-vingt	49667
quatrième	49666
quatrièmement	49665
que	49664
quel	49663
quelconque	49662
quelle	49661
quelles	49660
quelqu'un	49659
quelque	49658
quelques	49657
quels	49656
qui	49655
quiconque	49654
quinze	49653
quoi	49652
quoique	49651
qu’	49650
relative	49649
relativement	49648
rend	49647
rendre	49646
restant	49645
reste	49644
restent	49643
retour	49642
revoici	49641
revoila	49640
revoilà	49639
s'	49638
sa	49637
sait	49636
sans	49635
sauf	49634
se	49633
seize	49632
selon	49631
semblable	49630
semblaient	49629
semble	49628
semblent	49627
sent	49626
sept	49625
septième	49624
sera	49623
seraient	49622
serait	49621
seront	49620
ses	49619
seul	49618
seule	49617
seulement	49616
seules	49615
seuls	49614
si	49613
sien	49612
sienne	49611
siennes	49610
siens	49609
sinon	49608
six	49607
sixième	49606
soi	49605
soi-meme	49604
soi-même	49603
soit	49602
soixante	49601
son	49600
sont	49599
sous	49598
souvent	49597
specifique	49596
specifiques	49595
spécifique	49594
spécifiques	49593
stop	49592
suffisant	49591
suffisante	49590
suffit	49589
suis	49588
suit	49587
suivant	49586
suivante	49585
suivantes	49584
suivants	49583
suivre	49582
sur	49581
surtout	49580
s’	49579
t'	49578
ta	49577
tant	49576
te	49575
tel	49574
telle	49573
tellement	49572
telles	49571
tels	49570
tenant	49569
tend	49568
tenir	49567
tente	49566
tes	49565
tien	49564
tienne	49563
tiennes	49562
tiens	49561
toi	49560
toi-meme	49559
toi-même	49558
ton	49557
touchant	49556
toujours	49555
tous	49554
tout	49553
toute	49552
toutes	49551
treize	49550
trente	49549
tres	49548
trois	49547
troisième	49546
troisièmement	49545
très	49544
tu	49543
té	49542
t’	49541
un	49540
une	49539
unes	49538
uns	49537
va	49536
vais	49535
vas	49534
vers	49533
via	49532
vingt	49531
voici	49530
voila	49529
voilà	49528
vont	49527
vos	49526
votre	49525
votres	49524
vous	49523
vous-mêmes	49522
vu	49521
vé	49520
vôtre	49519
vôtres	49518
ça	49517
ès	49516
également	49515
étaient	49514
étais	49513
était	49512
étant	49511
être	49510
